stfips,county_name,state,cat_rucc,air_EQI_22July2013,water_EQI_22July2013,land_EQI_22July2013,sociod_EQI_22July2013,built_EQI_22July2013,EQI_22July2013,RUCC1_air_EQI_22July2013,RUCC1_water_EQI_22July2013,RUCC1_land_EQI_22July2013,RUCC1_sociod_EQI_22July2013,RUCC1_built_EQI_22July2013,RUCC1_EQI_22July2013,RUCC2_air_EQI_22July2013,RUCC2_water_EQI_22July2013,RUCC2_land_EQI_22July2013,RUCC2_sociod_EQI_22July2013,RUCC2_built_EQI_22July2013,RUCC2_EQI_22July2013,RUCC3_air_EQI_22July2013,RUCC3_water_EQI_22July2013,RUCC3_land_EQI_22July2013,RUCC3_sociod_EQI_22July2013,RUCC3_built_EQI_22July2013,RUCC3_EQI_22July2013,RUCC4_air_EQI_22July2013,RUCC4_water_EQI_22July2013,RUCC4_land_EQI_22July2013,RUCC4_sociod_EQI_22July2013,RUCC4_built_EQI_22July2013,RUCC4_EQI_22July2013
05001,Arkansas County,AR,3,-0.3297338,0.1084882,0.3294862,-0.6338615,0.6660017,-0.0033923,,,,,,,,,,,,,-0.1402406,0.0539273,0.3180368,-0.2454342,0.6092386,0.2722174,,,,,,
05003,Ashley County,AR,3,0.1376165,0.8755393,-0.1744894,-0.6705611,0.1070636,-0.0542752,,,,,,,,,,,,,0.4736249,0.8316048,-0.1705977,-0.3384865,0.0236341,0.0381694,,,,,,
05005,Baxter County,AR,3,-0.2812231,0.8428338,-0.5800309,0.0052283,0.7193271,0.1621888,,,,,,,,,,,,,-0.0198696,0.8019627,-0.4288879,0.4411171,1.048661,0.4278739,,,,,,
05007,Benton County,AR,1,0.7387576,0.8732282,-0.1078273,0.5148783,-0.0762962,0.5609949,-0.0093226,0.7995897,-0.2335092,0.0535869,-0.3802475,-0.0689838,,,,,,,,,,,,,,,,,,
05009,Boone County,AR,3,-0.0867351,0.8356718,-0.2688082,-0.2022498,0.8687472,0.290267,,,,,,,,,,,,,0.2791933,0.7932114,-0.1458834,0.1876063,0.8636934,0.5613483,,,,,,
05011,Bradley County,AR,3,-0.5722639,0.8392338,-1.063049,-1.65638,-0.3211197,-1.089714,,,,,,,,,,,,,-0.5721278,0.7936034,-0.945163,-1.495215,-0.3141435,-1.190063,,,,,,
05013,Calhoun County,AR,4,-0.3747897,0.4717832,-1.335208,-1.004655,-1.762357,-1.440308,,,,,,,,,,,,,,,,,,,0.9347841,0.759371,-1.149338,-0.582403,-0.7423915,-1.043619
05015,Carroll County,AR,3,-0.4426395,0.9107885,-0.2708402,-0.6544731,1.0615,0.0765262,,,,,,,,,,,,,-0.306639,0.876149,-0.1683447,-0.358121,1.599659,0.3762718,,,,,,
05017,Chicot County,AR,3,-0.3968697,0.8485741,0.5906365,-1.605483,0.3290965,-0.3100318,,,,,,,,,,,,,-0.2582068,0.8054331,0.575105,-1.430326,0.2732854,-0.1149248,,,,,,
05019,Clark County,AR,3,-0.325934,0.0717055,-1.337112,-0.2423828,0.2942339,-0.4585181,,,,,,,,,,,,,-0.2138783,0.011719,-1.242462,0.1516313,0.0720837,-0.4183743,,,,,,
05021,Clay County,AR,3,-0.2178576,0.8513206,0.46385,-1.044514,-0.3409521,-0.3112797,,,,,,,,,,,,,0.044507,0.809617,0.4530939,-0.8883192,-0.6889175,-0.1788096,,,,,,
05023,Cleburne County,AR,3,-0.4409615,-0.0389576,-0.9813735,-0.3128321,0.4707635,-0.3830674,,,,,,,,,,,,,-0.286892,-0.0989519,-0.8874227,0.0860189,0.5191823,-0.2662202,,,,,,
05025,Cleveland County,AR,1,-0.8213124,0.8660349,-1.372915,-0.3881292,-2.309274,-1.49541,-2.405122,0.7860975,-1.674731,0.5655609,-2.875374,-2.652384,,,,,,,,,,,,,,,,,,
05027,Columbia County,AR,3,0.3300229,0.8767294,-1.337632,-0.8893875,0.5893948,-0.2192797,,,,,,,,,,,,,0.8350594,0.8306006,-1.231965,-0.543543,0.2827092,-0.2859092,,,,,,
05029,Conway County,AR,3,-0.6559128,-0.0247549,-0.2893688,-0.4303816,0.6528372,-0.2414017,,,,,,,,,,,,,-0.624034,-0.082393,-0.2061187,-0.2340806,0.4449237,0.016639,,,,,,
05031,Craighead County,AR,1,0.2889704,-0.0512594,0.2650024,-0.1557733,0.6294437,0.3343571,-0.6435961,-0.0988923,0.3489827,0.8711546,0.4961908,-0.298063,,,,,,,,,,,,,,,,,,
05033,Crawford County,AR,1,0.0547297,0.8594372,-0.2180531,-0.1881767,-0.4628126,-0.1208944,-0.9492604,0.7856389,-0.2820291,0.5852064,-0.7862873,-0.8993487,,,,,,,,,,,,,,,,,,
05035,Crittenden County,AR,1,1.043407,0.8333097,0.6950784,-0.6553293,-0.0888347,0.4305632,0.4130801,0.7546644,0.8179268,1.404255,-0.3729652,-0.0358222,,,,,,,,,,,,,,,,,,
05037,Cross County,AR,3,-0.1691541,0.8941193,0.5442095,-0.8334355,0.3172101,0.0564682,,,,,,,,,,,,,0.1198984,0.851279,0.5251737,-0.6941331,-0.026827,0.306731,,,,,,
05039,Dallas County,AR,3,-0.5917104,-0.1575021,-1.410706,-1.052723,0.0025431,-1.031316,,,,,,,,,,,,,-0.6309229,-0.2984003,-1.264391,-0.8394822,-0.1805618,-1.110854,,,,,,
05041,Desha County,AR,3,-0.696498,0.804302,0.6917838,-1.517681,-0.2405545,-0.5683174,,,,,,,,,,,,,-0.7244357,0.7591513,0.6767112,-1.329353,0.1148684,-0.3761784,,,,,,
05043,Drew County,AR,3,-0.53469,0.8391418,-0.2525503,-0.8467136,0.8541406,-0.1130298,,,,,,,,,,,,,-0.4598289,0.7935365,-0.2445734,-0.6120683,0.8497992,0.1491537,,,,,,
05045,Faulkner County,AR,1,0.0605952,-0.0297223,-0.5440824,0.5069661,0.1652284,0.1183406,-0.7728648,-0.0777303,-0.6603699,0.1517645,-0.1049416,-0.6748568,,,,,,,,,,,,,,,,,,
05047,Franklin County,AR,1,-0.7833945,0.0609835,0.0077851,-0.4368417,-0.6540194,-0.6649939,-2.251323,0.0138122,-0.08702,0.8015114,-1.040506,-1.61106,,,,,,,,,,,,,,,,,,
05049,Fulton County,AR,4,-1.012334,0.8510488,-0.6531844,-0.6931791,-1.627953,-1.233328,,,,,,,,,,,,,,,,,,,0.1903759,1.142821,-0.5448812,-0.4197854,-0.688944,-0.5186342
05051,Garland County,AR,1,0.0753683,-0.0581739,-0.0502153,0.0341722,1.062986,0.4012558,-0.824284,-0.1080515,-0.2344639,0.6032803,0.938217,-0.2764127,,,,,,,,,,,,,,,,,,
05053,Grant County,AR,1,-0.0319822,-0.5169539,-1.602638,0.1332494,-1.263283,-0.963194,-1.194044,-0.5678049,-1.912081,0.028503,-1.678391,-1.936055,,,,,,,,,,,,,,,,,,
05055,Greene County,AR,3,0.1682212,0.0768003,0.3546862,-0.0755796,0.0422379,0.1583079,,,,,,,,,,,,,0.6351258,0.0207982,0.3497359,0.2531707,-0.1006012,0.3453831,,,,,,
05057,Hempstead County,AR,3,0.0671972,0.8578948,-0.4257959,-0.6668757,0.4375673,-0.0304877,,,,,,,,,,,,,0.3845531,0.8200051,-0.3775019,-0.4528495,0.0855934,0.0804296,,,,,,
05059,Hot Spring County,AR,3,0.144188,-0.012415,-0.7586506,-0.3316313,-0.3771405,-0.4276416,,,,,,,,,,,,,0.5284537,-0.0725993,-0.635699,-0.2106307,-0.747604,-0.4844379,,,,,,
05061,Howard County,AR,3,-0.2991842,0.8525357,-0.6823201,-0.6562247,-0.1492541,-0.4401985,,,,,,,,,,,,,-0.1353561,0.8058819,-0.5517552,-0.3289728,-0.221729,-0.3817186,,,,,,
05063,Independence Coun,AR,3,0.0387907,0.0925535,-0.2574932,-0.0365042,0.0700456,-0.029331,,,,,,,,,,,,,0.4092016,0.0360163,-0.1920693,0.3355569,0.1015439,0.1018813,,,,,,
05065,Izard County,AR,4,-0.8286788,0.8405406,-1.029465,-0.5839963,-1.079163,-1.034542,,,,,,,,,,,,,,,,,,,0.3639421,1.130845,-0.87536,-0.2959377,-0.2724019,-0.4271159
05067,Jackson County,AR,3,-0.1857986,0.8884442,-0.0152641,-0.9913173,-0.0857958,-0.3133758,,,,,,,,,,,,,0.0638948,0.8480064,-0.0426028,-0.8169765,-0.1283332,-0.2115555,,,,,,
05069,Jefferson County,AR,1,0.4520146,0.8778791,-0.1362763,-0.6911113,0.8547443,0.3306589,-0.3748172,0.7987641,-0.0991478,1.412393,0.6824273,-0.2532009,,,,,,,,,,,,,,,,,,
05071,Johnson County,AR,3,-0.8355945,0.8221456,-0.219836,-0.8802414,-0.3601035,-0.6667291,,,,,,,,,,,,,-0.8583692,0.7774153,-0.1349039,-0.6475468,-0.5265136,-0.5145229,,,,,,
05073,Lafayette County,AR,4,-0.3827363,0.8729736,-0.7160531,-1.445975,-1.537837,-1.282713,,,,,,,,,,,,,,,,,,,0.913744,1.16322,-0.5613477,-1.20315,-0.6850397,-0.9293441
05075,Lawrence County,AR,3,-0.4792635,-0.0625147,0.2115884,-0.8966689,0.1017474,-0.4264712,,,,,,,,,,,,,-0.3808291,-0.1165646,0.2342352,-0.7269368,-0.0879679,-0.2587331,,,,,,
05077,Lee County,AR,3,-0.264597,0.5217528,0.3500233,-2.065853,-0.6672462,-0.9311327,,,,,,,,,,,,,-0.0991566,0.4948033,0.3284488,-2.05847,-1.071047,-0.995411,,,,,,
05079,Lincoln County,AR,1,-0.6027898,0.8469375,-0.0033117,-0.9084916,-1.990897,-1.12475,-2.031616,0.7675726,0.0365379,1.278659,-2.501998,-2.097965,,,,,,,,,,,,,,,,,,
05081,Little River Coun,AR,3,0.0275451,0.0849757,-0.2696291,-0.5853861,0.114952,-0.2319974,,,,,,,,,,,,,0.2493306,0.0326782,-0.2427323,-0.3850259,-0.2171607,-0.164467,,,,,,
05083,Logan County,AR,3,-0.7755468,0.0690299,-0.009918,-0.5636964,-0.0793982,-0.5051967,,,,,,,,,,,,,-0.7788243,0.0184539,0.0760239,-0.3691334,-0.4384323,-0.2957866,,,,,,
05085,Lonoke County,AR,1,0.046523,0.8865038,-0.0062347,0.4943697,-0.5276213,0.1782338,-0.9730318,0.8091255,0.0124475,-0.205055,-0.8778598,-0.6167116,,,,,,,,,,,,,,,,,,
05087,Madison County,AR,1,-0.961915,-0.5907132,-0.0663981,-0.60045,-1.458952,-1.225764,-2.557369,-0.6376405,-0.259218,0.8950591,-1.982118,-2.26702,,,,,,,,,,,,,,,,,,
05089,Marion County,AR,4,-0.8597502,0.8281124,-0.3948433,-0.5376854,-0.7287682,-0.7256929,,,,,,,,,,,,,,,,,,,0.3601379,1.120862,-0.3661022,-0.1487083,0.0608997,-0.030414
05091,Miller County,AR,1,1.09652,0.8143809,-0.5482429,-0.476579,-0.5491125,0.000197,0.4861363,0.7388133,-0.5847335,1.105129,-1.015994,-0.5815168,,,,,,,,,,,,,,,,,,
05093,Mississippi Count,AR,2,0.5104815,0.856306,0.9210989,-1.394112,0.1900678,0.1303829,,,,,,,0.0366628,0.7131396,0.7965596,-1.628004,-1.177834,-0.4498778,,,,,,,,,,,,
05095,Monroe County,AR,3,-1.199259,0.912456,0.24982,-1.430942,0.3343771,-0.6040999,,,,,,,,,,,,,-1.459206,0.8693938,0.2388085,-1.261652,-0.060925,-0.302217,,,,,,
05097,Montgomery County,AR,4,-1.393725,0.8477532,-0.3316228,-1.009319,-0.3577444,-0.9363533,,,,,,,,,,,,,,,,,,,-0.2258842,1.144691,-0.2482709,-0.5460783,0.4267654,-0.1668154
05099,Nevada County,AR,3,-0.8771262,0.8462875,-1.155074,-1.040867,-0.7373585,-1.136017,,,,,,,,,,,,,-1.046558,0.8052622,-1.019966,-0.9392887,-1.425096,-1.176488,,,,,,
05101,Newton County,AR,4,-1.624174,0.1157639,-0.6637064,-0.8893782,-1.222914,-1.515432,,,,,,,,,,,,,,,,,,,-0.4885686,0.3409907,-0.5641184,-0.7113403,-0.4656464,-0.5989649
05103,Ouachita County,AR,3,0.1077519,0.054762,-2.01834,-0.5378216,0.3128702,-0.6065823,,,,,,,,,,,,,0.4712289,-0.004437,-1.855108,-0.2903542,-0.1551496,-0.7673404,,,,,,
05105,Perry County,AR,1,-0.8449854,0.0570504,-0.3566006,-0.2915945,-0.9585149,-0.8438703,-2.299272,0.0041873,-0.5883497,0.4928479,-1.312545,-1.854446,,,,,,,,,,,,,,,,,,
05107,Phillips County,AR,3,-0.0256064,0.8753042,0.6928224,-1.967486,0.4190748,-0.2529874,,,,,,,,,,,,,0.3572053,0.8297564,0.6848361,-1.833489,-0.0071975,-0.1356281,,,,,,
05109,Pike County,AR,4,-1.228487,0.8428478,-1.025452,-0.814855,0.0776079,-0.8400027,,,,,,,,,,,,,,,,,,,-0.0204469,1.14544,-0.8351439,-0.5083086,0.7105738,-0.1922562
05111,Poinsett County,AR,1,-0.0426621,0.8733414,0.5685818,-1.095254,-0.4095218,-0.2612476,-1.207575,0.7959229,0.6804773,1.544878,-0.7879269,-0.9655801,,,,,,,,,,,,,,,,,,
05113,Polk County,AR,3,-0.9013931,0.0620202,-0.5111055,-0.8248782,0.4253557,-0.6064275,,,,,,,,,,,,,-1.018715,0.0097181,-0.366184,-0.5217673,0.330181,-0.4149705,,,,,,
05115,Pope County,AR,2,-0.3083188,-0.0309575,-0.073514,-0.2358167,0.2809101,-0.1219714,,,,,,,-1.575779,-0.1272998,-0.0646129,-0.2537812,-0.3204215,-0.8625839,,,,,,,,,,,,
05117,Prairie County,AR,4,-0.8597684,0.8885125,-0.0329568,-0.5659755,-0.8158179,-0.6560696,,,,,,,,,,,,,,,,,,,0.3408989,1.180442,0.060342,-0.3177283,-0.0314315,0.078849
05119,Pulaski County,AR,1,0.8265328,0.0779716,0.1396539,0.2766012,1.21399,0.8895445,0.2802566,0.0264404,0.0736941,0.5620553,1.149997,0.3828785,,,,,,,,,,,,,,,,,,
05121,Randolph County,AR,3,-0.616686,0.875693,0.0214032,-0.7296038,-0.7565998,-0.5996762,,,,,,,,,,,,,-0.5612306,0.8342931,0.0471721,-0.5370482,-0.7792884,-0.4784087,,,,,,
05123,St. Francis Count,AR,3,0.0991795,-1.540576,0.5465946,-1.334296,0.3845656,-0.4734312,,,,,,,,,,,,,0.4821823,-1.691239,0.5423709,-1.190532,-0.1058764,-0.4464253,,,,,,
05125,Saline County,AR,1,0.3780402,-0.0178648,-0.6095573,0.8139133,-0.2635359,0.1746472,-0.4989845,-0.0674925,-0.9062666,-0.5084596,-0.5064066,-0.5975065,,,,,,,,,,,,,,,,,,
05127,Scott County,AR,3,-0.8170324,-0.0819207,-0.3125201,-0.891021,-0.8838803,-1.050402,,,,,,,,,,,,,-0.9171992,-0.1277282,-0.1413183,-0.6899846,-1.061134,-1.030418,,,,,,
05129,Searcy County,AR,4,-1.595877,-0.0073359,-0.2876862,-1.2078,-0.3754629,-1.237549,,,,,,,,,,,,,,,,,,,-0.4587521,0.2144568,-0.215387,-1.05976,0.238135,-0.3661225
05131,Sebastian County,AR,1,0.7106122,0.0709834,-0.0705265,-0.0871708,1.16643,0.632578,0.1361884,0.0248313,-0.1894553,0.8327913,1.064632,0.0974856,,,,,,,,,,,,,,,,,,
05133,Sevier County,AR,3,-0.2185931,0.8427483,-0.5795236,-0.9030972,0.0274196,-0.4155806,,,,,,,,,,,,,-0.029088,0.8039635,-0.4652878,-0.7086447,-0.1634408,-0.3642795,,,,,,
05135,Sharp County,AR,3,-0.5081654,0.8466339,-0.6286336,-0.9821067,0.1941562,-0.4991461,,,,,,,,,,,,,-0.4642884,0.8053429,-0.4898588,-0.7897077,0.4091268,-0.3964288,,,,,,
05137,Stone County,AR,4,-0.9986334,0.0803989,-0.7561276,-1.001739,-0.2621407,-1.023063,,,,,,,,,,,,,,,,,,,0.164341,0.3135809,-0.6262492,-0.7153089,0.335842,-0.3767822
05139,Union County,AR,2,1.111364,0.8615167,-1.594856,-0.722267,0.5269543,0.0200784,,,,,,,1.266598,0.7222196,-1.502131,-0.7710986,-0.2026603,-0.6604935,,,,,,,,,,,,
05141,Van Buren County,AR,4,-1.301318,0.0652323,-0.7385948,-0.8201258,-0.2930428,-1.068278,,,,,,,,,,,,,,,,,,,-0.1480565,0.2978831,-0.6060394,-0.3799047,0.3368022,-0.2846296
05143,Washington County,AR,1,0.7450361,-0.292802,0.0491807,-0.1905258,0.7977738,0.4359455,0.0515729,-0.3419057,-0.1064836,1.072559,0.618642,-0.1072268,,,,,,,,,,,,,,,,,,
05145,White County,AR,2,-0.0983639,0.8930339,-0.296093,-0.5139854,0.3282097,-0.0267351,,,,,,,-1.168586,0.7532417,-0.415787,-0.6483089,-0.513506,-0.7582581,,,,,,,,,,,,
05147,Woodruff County,AR,4,-1.077935,-0.3708908,0.2596362,-1.557577,-0.2445652,-1.05899,,,,,,,,,,,,,,,,,,,0.0702742,-0.1660043,0.311979,-1.576367,0.3591003,-0.327849
05149,Yell County,AR,3,-0.9328406,0.0663025,0.0975051,-0.8015488,-0.7548001,-0.8675271,,,,,,,,,,,,,-1.080837,0.011025,0.2051155,-0.6534653,-1.289879,-0.7356711,,,,,,
06001,Alameda County,CA,1,1.248786,1.27258,1.107635,1.27159,1.197254,1.905717,1.154187,1.193962,0.9711739,0.0691744,1.146411,1.527404,,,,,,,,,,,,,,,,,,
06003,Alpine County,CA,4,-1.253785,0.2370806,0.7462642,-0.465065,1.628784,0.2294744,,,,,,,,,,,,,,,,,,,-0.1575972,0.452853,0.7863004,0.7166506,1.96711,1.168265
06005,Amador County,CA,3,-0.507835,1.228148,1.141606,0.7077725,0.597835,0.859964,,,,,,,,,,,,,-0.49597,1.18848,1.25026,1.257422,0.8564706,1.496528,,,,,,
06007,Butte County,CA,1,0.1387515,0.8613822,1.038305,-0.3758395,0.91921,0.6897241,-0.4918287,0.7873316,1.131136,1.346663,0.7994336,0.1171791,,,,,,,,,,,,,,,,,,
06009,Calaveras County,CA,3,-0.6782537,0.9405765,0.6264507,0.4919257,0.0311065,0.3141561,,,,,,,,,,,,,-0.7583262,0.8952964,0.7886181,0.9386844,0.1679491,0.7899721,,,,,,
06011,Colusa County,CA,3,-0.6508518,0.0774687,1.173588,-1.018464,-0.0892322,-0.3082336,,,,,,,,,,,,,-0.761861,0.0144614,1.232445,-0.7589186,-0.415982,-0.0108064,,,,,,
06013,Contra Costa Coun,CA,1,0.776581,1.280499,0.9595106,2.012172,0.9103839,1.88056,0.4321013,1.202897,0.8964761,-0.9660485,0.822578,1.346949,,,,,,,,,,,,,,,,,,
06015,Del Norte County,CA,3,-0.106086,0.0725211,0.6537623,-0.9915129,0.707228,0.0361901,,,,,,,,,,,,,0.0961629,0.0093872,0.7792816,-0.6016121,0.3997786,0.2798719,,,,,,
06017,El Dorado County,CA,1,0.2189354,1.281528,1.027168,1.297327,0.9125158,1.431987,-0.6242475,1.201495,0.9920838,-0.5266285,0.7520427,0.8150975,,,,,,,,,,,,,,,,,,
06019,Fresno County,CA,1,0.7953526,1.354219,1.251387,-1.164379,0.3015787,0.5437678,0.4089073,1.277583,1.325515,2.310265,0.0365056,0.1156442,,,,,,,,,,,,,,,,,,
06021,Glenn County,CA,3,-0.2504742,0.0415004,0.9527405,-0.7853023,-0.6262136,-0.3428951,,,,,,,,,,,,,-0.1287093,-0.0166234,0.9642306,-0.5730756,-0.4817089,-0.1828642,,,,,,
06023,Humboldt County,CA,2,-0.0680567,0.170267,0.7485539,-0.4284402,0.9483296,0.3976449,,,,,,,-1.188798,0.1018405,0.6993911,-0.7103757,0.8191201,-0.0051705,,,,,,,,,,,,
06025,Imperial County,CA,1,0.4572958,1.241583,0.4372931,-1.857987,-0.1489919,-0.2517406,-0.2180893,1.181993,0.491606,3.013509,-0.5344198,-0.8125567,,,,,,,,,,,,,,,,,,
06027,Inyo County,CA,3,-0.6708186,1.300986,0.6371944,0.0255134,1.41059,0.7106116,,,,,,,,,,,,,-0.7420143,1.26544,0.8523061,0.5685836,1.79457,1.32576,,,,,,
06029,Kern County,CA,1,0.9998934,1.424844,1.1516,-1.077764,0.2174053,0.6031281,0.5946527,1.359289,1.267714,2.093747,-0.0520832,0.2019548,,,,,,,,,,,,,,,,,,
06031,Kings County,CA,1,0.499243,1.284989,1.054914,-0.9841445,-0.2828367,0.2291593,-0.0719857,1.207043,1.153166,2.065504,-0.6604403,-0.3204511,,,,,,,,,,,,,,,,,,
06033,Lake County,CA,2,-0.3251969,1.272891,1.138649,-0.9896312,0.3936675,0.2066698,,,,,,,-1.815326,1.134552,1.025215,-1.0811,-0.0954745,-0.377259,,,,,,,,,,,,
06035,Lassen County,CA,3,-1.231991,0.2458822,0.9119719,-0.422869,-0.5727057,-0.4999751,,,,,,,,,,,,,-1.577587,0.1993317,0.9631357,0.0993858,-0.7533188,-0.1250787,,,,,,
06037,Los Angeles Count,CA,1,2.263422,1.478177,1.325964,-0.5168253,0.9282544,1.576019,2.35547,1.397901,1.307615,1.9256,0.8466019,1.47503,,,,,,,,,,,,,,,,,,
06039,Madera County,CA,1,0.2536694,0.8669571,0.956894,-1.053505,-0.0583244,0.0928767,-0.402125,0.7901361,1.036766,2.008744,-0.4055664,-0.5007594,,,,,,,,,,,,,,,,,,
06041,Marin County,CA,1,0.4148435,1.210431,0.8112398,3.186212,1.928681,2.520222,-0.1153578,1.129536,0.6509041,-1.688372,2.013057,1.923531,,,,,,,,,,,,,,,,,,
06043,Mariposa County,CA,4,-1.121367,0.4722133,0.5140854,-0.5186068,0.6303721,-0.1286875,,,,,,,,,,,,,,,,,,,-0.0050388,0.7034404,0.4539174,0.2061685,1.034782,0.7472166
06045,Mendocino County,CA,2,-0.1810763,1.067972,0.6751246,-0.1565132,0.5460406,0.4639914,,,,,,,-1.509958,0.9328448,0.5689633,-0.3383602,0.1504474,0.0047451,,,,,,,,,,,,
06047,Merced County,CA,1,0.4323164,1.351877,0.9934489,-1.279464,-0.033067,0.1789816,-0.1094114,1.269726,1.124559,2.351933,-0.3555094,-0.3605204,,,,,,,,,,,,,,,,,,
06049,Modoc County,CA,3,-1.556709,0.1589782,0.9146829,-1.164516,0.2336912,-0.6195148,,,,,,,,,,,,,-2.091042,0.1103547,0.933391,-0.810351,0.4816938,-0.1854857,,,,,,
06051,Mono County,CA,3,-1.287348,1.151615,0.5534021,0.2510845,1.62515,0.6086649,,,,,,,,,,,,,-1.734763,1.116867,0.6542576,1.365189,1.90429,1.359453,,,,,,
06053,Monterey County,CA,1,0.424801,1.314963,1.015025,0.0913664,0.8358372,1.016778,-0.0965063,1.231525,1.022568,1.260686,0.6754116,0.4825496,,,,,,,,,,,,,,,,,,
06055,Napa County,CA,1,0.3647396,1.30408,1.218702,1.252542,1.287176,1.6596,-0.2083219,1.22145,1.150084,-0.2500337,1.207045,1.113295,,,,,,,,,,,,,,,,,,
06057,Nevada County,CA,2,0.10545,1.306153,0.8219901,1.214937,0.9909497,1.336838,,,,,,,-0.8975539,1.165261,0.7314854,1.444482,1.41404,1.322028,,,,,,,,,,,,
06059,Orange County,CA,1,1.987348,1.328436,0.770149,1.268253,1.022188,2.014844,2.019197,1.25276,0.6463905,-0.0275499,0.9647402,1.754226,,,,,,,,,,,,,,,,,,
06061,Placer County,CA,1,0.7403738,1.318298,0.9581786,1.911486,0.8395531,1.810305,0.1874514,1.236282,0.9445963,-1.081769,0.6932067,1.268567,,,,,,,,,,,,,,,,,,
06063,Plumas County,CA,3,-1.242023,0.0934055,0.8625776,-0.179916,1.040163,0.1340908,,,,,,,,,,,,,-1.642741,0.0364386,0.9949623,0.4639375,1.411173,0.7358677,,,,,,
06065,Riverside County,CA,1,1.097952,1.354331,0.8785453,0.0653536,0.3167489,1.022125,0.7517509,1.290457,0.925126,0.8572633,0.05794,0.5843377,,,,,,,,,,,,,,,,,,
06067,Sacramento County,CA,1,1.037995,1.298199,1.020934,0.4086691,0.7552984,1.321439,0.7570613,1.218801,1.049653,0.6247417,0.6017865,0.8969744,,,,,,,,,,,,,,,,,,
06069,San Benito County,CA,1,0.1984242,1.195228,1.097959,1.215283,-0.0583991,1.043653,-0.4932565,1.11331,1.065292,-0.231153,-0.2965027,0.3655709,,,,,,,,,,,,,,,,,,
06071,San Bernardino Co,CA,1,1.342059,1.364527,0.8859146,-0.1583771,0.1699437,0.972115,1.00724,1.299984,0.8500021,1.119559,-0.1076642,0.5841987,,,,,,,,,,,,,,,,,,
06073,San Diego County,CA,1,1.090856,1.333344,0.8442309,0.6564084,0.8638694,1.431665,0.9677418,1.265274,0.8800153,0.5897959,0.7502416,1.003623,,,,,,,,,,,,,,,,,,
06075,San Francisco Cou,CA,1,1.361278,1.24531,0.9586486,1.005577,1.972302,2.078435,1.344563,1.163376,0.5448996,0.7637996,2.100245,1.773958,,,,,,,,,,,,,,,,,,
06077,San Joaquin Count,CA,1,0.8889896,1.228242,1.195308,-0.3377085,0.3531692,0.8726496,0.5474605,1.148871,1.357332,1.394511,0.1198483,0.4308436,,,,,,,,,,,,,,,,,,
06079,San Luis Obispo C,CA,1,0.2819829,1.288388,0.8208879,0.7028002,1.046665,1.218848,-0.3250635,1.213591,0.8098858,0.3488858,0.9476981,0.6317521,,,,,,,,,,,,,,,,,,
06081,San Mateo County,CA,1,0.9875551,1.273439,0.9515466,2.671115,1.109456,2.275493,0.7079729,1.194218,0.8257781,-1.175713,1.091678,1.773107,,,,,,,,,,,,,,,,,,
06083,Santa Barbara Cou,CA,1,0.7755251,1.256128,0.9223078,0.6838549,1.136487,1.438637,0.4078159,1.185232,0.9440624,0.6375229,1.038356,0.9672794,,,,,,,,,,,,,,,,,,
06085,Santa Clara Count,CA,1,1.090266,1.327321,1.015221,2.440319,0.7992814,2.13789,0.8682014,1.244277,1.05725,-0.8643538,0.737909,1.649976,,,,,,,,,,,,,,,,,,
06087,Santa Cruz County,CA,1,0.6009205,1.307341,0.6325451,1.311503,1.368168,1.631375,0.1418672,1.226896,0.5956453,0.0398968,1.304517,1.095199,,,,,,,,,,,,,,,,,,
06089,Shasta County,CA,1,0.1920047,0.4637402,0.9786708,-0.1080466,0.9130116,0.7174219,-0.4213015,0.4070086,0.9378974,0.9297096,0.7493438,0.137524,,,,,,,,,,,,,,,,,,
06091,Sierra County,CA,4,-1.445269,0.2074649,0.7138864,-0.1202077,0.1263228,-0.2664629,,,,,,,,,,,,,,,,,,,-0.3859468,0.4210926,0.6356112,0.70129,0.9186646,0.8570119
06093,Siskiyou County,CA,3,-0.5206369,0.1155944,0.9925479,-0.5973384,0.873244,0.2054525,,,,,,,,,,,,,-0.543839,0.0596691,1.005986,-0.138487,1.200924,0.6366675,,,,,,
06095,Solano County,CA,1,0.5753217,1.270679,0.9706241,1.273219,0.3870855,1.338103,0.0925694,1.193736,1.009407,-0.3740921,0.1504494,0.7568944,,,,,,,,,,,,,,,,,,
06097,Sonoma County,CA,1,0.6011239,1.293177,0.7846558,1.496922,1.158412,1.665875,0.1191654,1.210932,0.7845541,-0.4331608,1.068651,1.119555,,,,,,,,,,,,,,,,,,
06099,Stanislaus County,CA,1,0.7607181,1.331672,1.040945,-0.4582965,0.3277012,0.748844,0.3828212,1.251683,1.17842,1.455856,0.0714859,0.273274,,,,,,,,,,,,,,,,,,
06101,Sutter County,CA,1,0.5522494,0.1310319,1.068389,-0.2718677,0.5449973,0.6089929,0.0052425,0.0909341,1.148673,1.252772,0.3356128,0.0888898,,,,,,,,,,,,,,,,,,
06103,Tehama County,CA,2,-0.297901,0.0844666,0.9248555,-0.6522828,-0.0316976,-0.0918657,,,,,,,-1.788645,0.0017861,0.7408424,-0.8141305,-0.6633888,-0.8059064,,,,,,,,,,,,
